proteins,NaN_prop_samples_with_targets,NaN_prop_all_samples,target,NaN_control,targeting_pert_ids
P18433,0.0,0.0,False,False,
P18440,0.01282051282051282,0.02127659574468085,False,False,
P18583,0.0,0.0,False,False,
P18615,0.0,0.0,False,False,
P18621,0.0,0.0,False,False,
P18669,0.0,0.0,False,False,
P18754,0.0,0.0,False,False,
P18827,0.05128205128205128,0.05319148936170213,False,False,
P18846,0.5897435897435898,0.5638297872340425,False,True,
P18850,0.8076923076923077,0.7872340425531915,False,False,
P18858,0.0,0.0,False,False,
P18859,0.0,0.0,False,False,
P18887,0.0,0.0,False,False,
P19012,0.48717948717948717,0.5,False,True,
P19013,0.7692307692307693,0.7659574468085106,False,False,
P19021,0.02564102564102564,0.02127659574468085,False,False,
P19022,0.6923076923076923,0.7446808510638298,True,True,[505]
P19174,0.0,0.0,False,False,
P19224,0.9615384615384616,0.9680851063829787,False,True,
P19237,0.9871794871794872,0.9893617021276596,False,True,
P19256,0.01282051282051282,0.010638297872340425,False,False,
P19338,0.0,0.0,False,False,
P19367,0.0,0.0,False,False,
P19387,0.01282051282051282,0.010638297872340425,False,False,
P19388,0.0,0.0,False,False,
P19404,0.0,0.0,False,False,
P19419,0.44871794871794873,0.4574468085106383,False,False,
P19440,0.1794871794871795,0.1595744680851064,False,False,
P19447,0.0,0.0,False,False,
P19474,0.0,0.0,False,False,
P19525,0.0,0.0,False,False,
P19623,0.0,0.0,False,False,
P19634,0.15384615384615385,0.1702127659574468,False,False,
P19784,0.0,0.0,False,False,
P19793,0.02564102564102564,0.02127659574468085,False,False,[546]
P19801,0.8717948717948718,0.8617021276595744,False,True,
P19823,0.0,0.0,False,False,
P19827,0.8333333333333334,0.851063829787234,False,True,
P19838,0.0,0.0,False,False,
P19971,0.0,0.0,False,False,
P20020,0.0,0.0,False,False,
P20023,0.44871794871794873,0.46808510638297873,False,True,
P20042,0.0,0.0,False,False,
P20073,0.0,0.0,False,False,
P20226,0.0,0.0,False,False,
P20248,0.02564102564102564,0.031914893617021274,False,False,
P20290,0.0,0.0,False,False,
P20336,0.0,0.0,False,False,
P20337,0.08974358974358974,0.11702127659574468,False,True,
P20338,0.0,0.0,False,False,
P20339,0.0,0.0,False,False,
P20340,0.0,0.0,False,False,
P20585,0.9743589743589743,0.9787234042553191,False,True,
P20618,0.0,0.0,False,False,
P20645,0.0,0.0,False,False,
P20674,0.0,0.0,False,False,
P20700,0.0,0.0,False,False,
P20742,0.8205128205128205,0.7978723404255319,False,False,
P20749,0.9487179487179487,0.9468085106382979,False,True,
P20774,0.782051282051282,0.776595744680851,False,False,
P20810,0.0,0.0,False,False,
P20827,0.0641025641025641,0.07446808510638298,False,False,
P20839,0.0,0.0,False,False,
P20908,0.5384615384615384,0.5425531914893617,False,False,
P20933,0.02564102564102564,0.031914893617021274,False,False,
P20936,0.01282051282051282,0.010638297872340425,False,False,
P20962,0.0,0.0,False,False,
P21127,0.0,0.0,False,False,
P21246,0.6538461538461539,0.648936170212766,False,True,
P21266,0.9615384615384616,0.9468085106382979,False,True,
P21281,0.0,0.0,False,False,
P21283,0.0,0.0,False,False,
P21291,0.0,0.0,False,False,
P21333,0.0,0.0,False,False,
P21359,0.8205128205128205,0.8085106382978723,False,True,
P21397,0.0,0.0,False,False,['560']
P21399,0.0,0.0,False,False,
P21579,0.0,0.0,False,False,
P21580,0.34615384615384615,0.3404255319148936,False,True,
P21583,0.21794871794871795,0.2127659574468085,False,True,
P21589,0.0,0.0,False,False,
P21675,0.0,0.010638297872340425,False,False,
P21695,0.0641025641025641,0.06382978723404255,False,False,
P21709,0.5512820512820513,0.574468085106383,False,True,
P21741,0.0,0.0,False,False,
P21781,0.46153846153846156,0.4574468085106383,False,True,
P21796,0.0,0.0,False,False,
P21860,0.46153846153846156,0.4574468085106383,False,True,
P21912,0.0,0.0,False,False,
P21926,0.0,0.0,False,False,
P21953,0.038461538461538464,0.031914893617021274,False,False,
P21964,0.01282051282051282,0.010638297872340425,False,False,
P21980,0.0,0.0,False,False,
P22033,0.0,0.0,False,False,[571]
P22059,0.0,0.0,False,False,
P22061,0.0,0.0,False,False,
P22087,0.0,0.0,False,False,
P22090,0.5,0.5,False,False,
P22102,0.0,0.0,False,False,
P22105,0.5897435897435898,0.5638297872340425,False,True,
P22223,0.01282051282051282,0.010638297872340425,False,False,
P22234,0.0,0.0,False,False,
P22303,0.8461538461538461,0.8723404255319149,False,True,"[569, '507']"
P22307,0.0,0.0,False,False,
P22314,0.0,0.0,False,False,
P22352,0.5128205128205128,0.5106382978723404,False,False,
P22392,0.0,0.0,False,False,
P22413,0.01282051282051282,0.02127659574468085,False,False,
P22415,0.0641025641025641,0.07446808510638298,False,False,
P22455,0.38461538461538464,0.43617021276595747,False,True,
P22570,0.0,0.0,False,False,
P22626,0.0,0.0,False,False,
P22670,0.01282051282051282,0.010638297872340425,False,False,
P22676,0.0,0.0,False,False,
P22681,0.0,0.0,False,False,
P22692,0.20512820512820512,0.19148936170212766,False,False,
P22694,0.01282051282051282,0.010638297872340425,False,False,
P22695,0.0,0.0,False,False,
P22830,0.0,0.0,False,False,
P23025,0.3076923076923077,0.30851063829787234,False,True,
P23141,0.8717948717948718,0.8617021276595744,False,True,['507']
P23142,0.0,0.0,False,False,
P23193,0.0,0.0,False,False,
P23229,0.0,0.0,False,False,
P23246,0.0,0.0,False,False,
P23258,0.0,0.0,False,False,
P23284,0.0,0.0,False,False,
P23297,0.8076923076923077,0.776595744680851,False,False,
P23368,0.0,0.0,False,False,
P23378,0.38461538461538464,0.3723404255319149,False,False,
P23381,0.0,0.0,False,False,
P23396,0.0,0.0,False,False,
P23434,0.01282051282051282,0.010638297872340425,False,False,
P23443,0.02564102564102564,0.02127659574468085,False,False,
P23458,0.01282051282051282,0.010638297872340425,False,False,
P23469,0.02564102564102564,0.031914893617021274,False,False,
P23470,0.0,0.0,False,False,
P23497,0.0,0.0,False,False,
P23508,0.0,0.0,False,False,
P23511,0.02564102564102564,0.031914893617021274,False,False,
P23526,0.0,0.0,False,False,
P23528,0.0,0.0,False,False,
P23588,0.0,0.0,False,False,
P23610,0.34615384615384615,0.32978723404255317,False,True,
P23634,0.0,0.0,False,False,
P23677,0.05128205128205128,0.05319148936170213,False,False,
P23743,0.0,0.0,False,False,
P23786,0.0,0.0,False,False,
P23919,0.0,0.0,False,False,
P23921,0.0,0.0,False,False,
P24043,0.9102564102564102,0.9042553191489362,False,True,
P24071,0.9487179487179487,0.9468085106382979,False,True,
P24385,0.08974358974358974,0.0851063829787234,False,False,
P24386,0.0,0.0,False,False,
P24468,0.0,0.02127659574468085,False,False,
P24534,0.0,0.0,False,False,
P24539,0.0,0.0,False,False,
P24592,0.11538461538461539,0.09574468085106383,False,False,
P24593,0.02564102564102564,0.02127659574468085,False,False,
P24666,0.0,0.0,False,False,
P24723,0.8333333333333334,0.8297872340425532,False,True,
P24752,0.0,0.0,False,False,
P24821,0.9487179487179487,0.9574468085106383,False,True,
P24844,0.0,0.010638297872340425,False,False,
P24863,0.1282051282051282,0.10638297872340426,False,False,
P24928,0.0,0.0,False,False,
P24941,0.0,0.0,False,False,
P25054,0.0,0.0,False,False,
P25098,0.0,0.0,False,False,
P25205,0.0,0.0,False,False,
P25208,0.05128205128205128,0.05319148936170213,False,False,
P25311,0.9871794871794872,0.9893617021276596,False,True,
P25325,0.0,0.0,False,False,
P25391,0.8974358974358975,0.8936170212765957,False,True,
P25398,0.0,0.0,False,False,
P25440,0.0,0.0,False,False,
P25445,0.08974358974358974,0.10638297872340426,False,False,
P25490,0.0,0.0,False,False,
P25685,0.0,0.0,False,False,
P25686,0.0,0.0,False,False,
P25705,0.0,0.0,False,False,
P25786,0.0,0.0,False,False,
P25787,0.0,0.0,False,False,
P25788,0.0,0.0,False,False,
P25789,0.0,0.0,False,False,
P25815,0.19230769230769232,0.18085106382978725,False,False,
P25942,0.10256410256410256,0.10638297872340426,False,False,
P25963,0.20512820512820512,0.24468085106382978,False,True,
P26006,0.0,0.0,False,False,
P26038,0.0,0.0,False,False,
P26045,0.0,0.0,False,False,
P26196,0.0,0.0,False,False,
P26232,0.5128205128205128,0.5425531914893617,False,False,
P26358,0.0,0.0,False,False,[542]
P26368,0.01282051282051282,0.010638297872340425,False,False,
P26373,0.0,0.0,False,False,
P26374,0.7692307692307693,0.776595744680851,False,True,
P26440,0.0,0.0,False,False,
P26447,0.0,0.0,False,False,
P26572,0.0,0.0,False,False,
P26583,0.0,0.0,False,False,
P26599,0.0,0.0,False,False,
P26639,0.0,0.0,False,False,
P26640,0.0,0.0,False,False,
P26641,0.0,0.0,False,False,
P26885,0.0,0.0,False,False,
P26927,0.9102564102564102,0.9148936170212766,False,True,
P27105,0.0,0.0,False,False,
P27144,0.0,0.0,False,False,
P27338,0.0,0.0,False,False,"[503, '560']"
P27348,0.0,0.0,False,False,
P27361,0.0,0.0,False,False,
P27448,0.0,0.0,False,False,
P27482,0.01282051282051282,0.010638297872340425,False,False,
P27487,0.14102564102564102,0.14893617021276595,False,False,
P27540,0.038461538461538464,0.031914893617021274,False,False,
P27635,0.0,0.0,False,False,
P27658,0.02564102564102564,0.02127659574468085,False,False,
P27694,0.0,0.0,False,False,
P27695,0.0,0.0,False,False,
P27701,0.9871794871794872,0.9893617021276596,False,True,
P27707,0.0,0.0,False,False,
P27708,0.0,0.0,False,False,
P27797,0.0,0.0,False,False,
P27816,0.0,0.0,False,False,[568]
P27824,0.0,0.0,False,False,
P27986,0.0,0.0,False,False,
P27987,0.01282051282051282,0.02127659574468085,False,False,
P28062,1.0,1.0,False,True,
P28065,0.01282051282051282,0.010638297872340425,False,False,
P28066,0.0,0.0,False,False,
P28070,0.0,0.0,False,False,
P28072,0.0,0.0,False,False,
P28074,0.0,0.0,False,False,
P28161,0.9743589743589743,0.9574468085106383,False,True,
P28288,0.0,0.0,False,False,
P28289,0.47435897435897434,0.48936170212765956,False,True,
P28290,0.0,0.0,False,False,
P28331,0.0,0.0,False,False,
P28340,0.0,0.0,False,False,
P28347,0.0,0.0,False,False,
P28370,0.0,0.0,False,False,
P28482,0.0,0.0,False,False,
P28676,0.0,0.0,False,False,
P28702,0.0,0.0,False,False,
P28715,0.0,0.0,False,False,
P28749,0.038461538461538464,0.07446808510638298,False,False,
P28799,0.0,0.0,False,False,
P28827,0.41025641025641024,0.43617021276595747,False,True,
P28838,0.0,0.0,False,False,
P29034,0.01282051282051282,0.010638297872340425,False,False,
P29083,0.0,0.0,False,False,
P29084,0.0,0.0,False,False,
P29144,0.0,0.0,False,False,
P29218,0.0,0.0,False,False,
P29279,0.01282051282051282,0.010638297872340425,False,False,
P29317,0.0,0.0,False,False,
P29323,0.01282051282051282,0.010638297872340425,False,False,
P29350,0.0,0.0,False,False,
P29353,0.0,0.0,False,False,
P29372,0.0,0.0,False,False,
P29373,0.0,0.0,False,False,
P29374,0.24358974358974358,0.2553191489361702,False,False,
P29375,0.05128205128205128,0.05319148936170213,False,False,
P29400,0.15384615384615385,0.13829787234042554,False,False,
P29401,0.0,0.0,False,False,
P29466,0.9871794871794872,0.9893617021276596,False,True,
P29508,0.9615384615384616,0.9680851063829787,False,True,
P29558,0.01282051282051282,0.010638297872340425,False,False,
P29590,0.0,0.0,False,False,
P29597,0.038461538461538464,0.0425531914893617,False,False,
P29692,0.0,0.0,False,False,
P29762,0.9743589743589743,0.9574468085106383,False,True,
P29966,0.0,0.0,False,False,
P29972,0.48717948717948717,0.5,False,True,
P29992,0.0,0.0,False,False,
P30038,0.0,0.0,False,False,
P30039,0.8974358974358975,0.8829787234042553,False,True,
P30040,0.0,0.0,False,False,
P30041,0.0,0.0,False,False,
P30043,0.0,0.0,False,False,
P30044,0.0,0.0,False,False,
P30046,0.0,0.0,False,False,
P30048,0.0,0.0,False,False,
P30049,0.0,0.0,False,False,
P30050,0.0,0.0,False,False,
P30084,0.0,0.0,False,False,
P30085,0.0,0.0,False,False,
P30086,0.0,0.0,False,False,
P30101,0.0,0.0,False,False,
P30153,0.0,0.0,False,False,
P30154,0.01282051282051282,0.010638297872340425,False,False,
P30260,0.0,0.0,False,False,
P30281,0.14102564102564102,0.13829787234042554,False,True,
P30291,0.02564102564102564,0.05319148936170213,False,False,
P30307,0.3717948717948718,0.39361702127659576,False,False,
P30405,0.0,0.0,False,False,
P30414,0.0,0.0,False,False,
P30419,0.0,0.0,False,False,
P30511,0.3333333333333333,0.3617021276595745,False,True,
P30519,0.0,0.0,False,False,
P30520,0.0,0.0,False,False,
P30530,0.01282051282051282,0.010638297872340425,False,False,
P30533,0.0,0.0,False,False,
P30536,0.9358974358974359,0.9148936170212766,False,True,
P30566,0.0,0.0,False,False,
P30613,0.0641025641025641,0.05319148936170213,False,False,
P30622,0.0,0.0,False,False,
P30626,0.0,0.0,False,False,
P30711,0.9871794871794872,0.9893617021276596,False,True,
P30740,0.0,0.0,False,False,
P30793,0.07692307692307693,0.0851063829787234,False,False,
P30825,0.01282051282051282,0.010638297872340425,False,False,
P30837,0.0,0.0,False,False,
P30876,0.0,0.0,False,False,
P31040,0.0,0.0,False,False,
P31146,0.32051282051282054,0.3191489361702128,False,False,
P31150,0.0,0.0,False,False,
P31151,0.9615384615384616,0.9574468085106383,False,True,
P31153,0.0,0.0,False,False,
P31321,0.20512820512820512,0.22340425531914893,False,True,
P31323,0.0,0.0,False,False,
P31327,0.0,0.0,False,False,
P31350,0.0,0.0,False,False,
P31431,0.05128205128205128,0.0425531914893617,False,False,
P31483,0.0,0.0,False,False,
P31513,0.9102564102564102,0.925531914893617,False,True,
P31641,0.9871794871794872,0.9893617021276596,False,True,
P31689,0.0,0.0,False,False,
P31749,0.0,0.0,False,False,
P31751,0.0,0.0,False,False,
P31930,0.0,0.0,False,False,
P31937,0.0,0.0,False,False,
P31939,0.0,0.0,False,False,
P31942,0.0,0.0,False,False,
P31943,0.0,0.0,False,False,
P31944,0.9358974358974359,0.925531914893617,False,True,
P31946,0.0,0.0,False,False,
P31947,0.0,0.0,False,False,
P31948,0.0,0.0,False,False,
P31949,0.0,0.0,False,False,
P32004,0.0,0.0,False,False,
P32019,0.7435897435897436,0.7553191489361702,False,True,
P32119,0.0,0.0,False,False,
P32121,0.0,0.0,False,False,
P32189,0.0,0.010638297872340425,False,False,
P32320,0.038461538461538464,0.0425531914893617,False,False,
P32321,0.0,0.0,False,False,
P32322,0.0,0.0,False,False,
P32455,0.9487179487179487,0.9574468085106383,False,True,
P32456,0.9743589743589743,0.9787234042553191,False,True,
P32519,0.5897435897435898,0.5957446808510638,False,True,
P32754,0.9743589743589743,0.9787234042553191,False,True,
P32780,0.01282051282051282,0.010638297872340425,False,False,
P32856,0.02564102564102564,0.02127659574468085,False,False,
P32929,0.0,0.0,False,False,
P32969,0.0,0.0,False,False,
P33121,0.0,0.0,False,False,
P33176,0.0,0.0,False,False,
P33240,0.0,0.0,False,False,
P33316,0.0,0.0,False,False,
P33527,0.0,0.0,False,False,
P33552,0.0,0.0,False,False,
P33897,0.0,0.0,False,False,
P33908,0.01282051282051282,0.02127659574468085,False,False,
P33981,0.01282051282051282,0.02127659574468085,False,False,
P33991,0.0,0.0,False,False,
P33992,0.0,0.0,False,False,
P33993,0.0,0.0,False,False,
P34059,0.02564102564102564,0.031914893617021274,False,False,
P34096,0.5769230769230769,0.574468085106383,False,False,
P34810,1.0,0.9893617021276596,False,True,
P34896,0.0,0.0,False,False,
P34897,0.0,0.0,False,False,
P34913,0.0,0.0,False,False,
P34931,0.5641025641025641,0.5425531914893617,False,False,
P34932,0.0,0.0,False,False,
P34949,0.01282051282051282,0.010638297872340425,False,False,
P35052,0.0,0.0,False,False,
P35080,0.0,0.0,False,False,
P35219,0.15384615384615385,0.1595744680851064,False,False,
P35221,0.0,0.0,False,False,
P35222,0.0,0.0,False,False,
P35226,0.01282051282051282,0.010638297872340425,False,False,
P35232,0.0,0.0,False,False,
P35237,0.0,0.0,False,False,
P35240,0.038461538461538464,0.0425531914893617,False,False,
P35241,0.0,0.0,False,False,
P35244,0.02564102564102564,0.031914893617021274,False,False,
P35249,0.0,0.0,False,False,
P35250,0.0,0.0,False,False,
P35251,0.0,0.0,False,False,
P35268,0.0,0.0,False,False,
P35269,0.0,0.0,False,False,
P35270,0.0,0.0,False,False,
P35442,0.9358974358974359,0.9361702127659575,False,True,
P35443,0.4358974358974359,0.43617021276595747,False,False,
P35475,0.34615384615384615,0.3723404255319149,False,False,
P35527,0.3333333333333333,0.3404255319148936,False,False,
P35555,0.9871794871794872,0.9893617021276596,False,True,
P35568,0.02564102564102564,0.02127659574468085,False,False,
P35573,0.0,0.0,False,False,
P35579,0.0,0.0,False,False,
P35580,0.0,0.0,False,False,
P35606,0.0,0.0,False,False,
P35610,0.01282051282051282,0.02127659574468085,False,False,
P35611,0.0,0.0,False,False,
P35612,0.9871794871794872,0.9893617021276596,False,True,
P35613,0.0,0.0,False,False,
P35625,0.0,0.0,False,False,
P35626,0.02564102564102564,0.02127659574468085,False,False,
P35637,0.0,0.0,False,False,
P35658,0.0,0.0,False,False,
P35659,0.0,0.0,False,False,
P35749,0.32051282051282054,0.3191489361702128,False,True,
P35754,0.0,0.0,False,False,
P35790,0.0,0.0,False,False,
P35813,0.0,0.0,False,False,
P35869,0.0641025641025641,0.0851063829787234,False,False,[574]
P35900,0.46153846153846156,0.48936170212765956,False,True,
P35908,0.20512820512820512,0.18085106382978725,False,False,
P35914,0.0,0.0,False,False,
P35916,0.08974358974358974,0.0851063829787234,False,False,
P35998,0.0,0.0,False,False,
P36404,0.0,0.0,False,False,
P36405,0.0,0.0,False,False,
P36507,0.0,0.0,False,False,
P36542,0.0,0.0,False,False,
P36543,0.0,0.0,False,False,
P36551,0.0,0.0,False,False,
P36578,0.0,0.0,False,False,
P36639,0.0,0.0,False,False,
P36776,0.0,0.0,False,False,
P36871,0.0,0.0,False,False,
P36873,0.0,0.0,False,False,
P36894,0.8846153846153846,0.8617021276595744,False,False,
P36915,0.0,0.0,False,False,
P36952,0.0,0.0,False,False,
P36954,0.0,0.0,False,False,
P36955,0.01282051282051282,0.010638297872340425,False,False,
P36956,0.5897435897435898,0.5957446808510638,False,True,
P36957,0.0,0.0,False,False,
P36959,0.0,0.0,False,False,
P36969,0.0,0.0,False,False,
P37059,0.9487179487179487,0.9468085106382979,False,True,
P37108,0.0,0.0,False,False,
P37198,0.0,0.0,False,False,
P37235,0.0,0.0,False,False,
P37268,0.0,0.0,False,False,
P37802,0.0,0.0,False,False,
P37837,0.0,0.0,False,False,
P38117,0.0,0.0,False,False,
P38159,0.0,0.0,False,False,
P38398,0.02564102564102564,0.0425531914893617,False,False,
P38432,0.0,0.0,False,False,
P38435,0.038461538461538464,0.0425531914893617,False,False,
P38571,0.038461538461538464,0.031914893617021274,False,False,
P38606,0.0,0.0,False,False,
P38646,0.0,0.0,False,False,
P38919,0.0,0.0,False,False,
P38935,0.0,0.0,False,False,
P38936,0.02564102564102564,0.02127659574468085,False,False,
P39019,0.0,0.0,False,False,
P39023,0.0,0.0,False,False,
P39060,0.0,0.0,False,False,
P39210,0.5769230769230769,0.574468085106383,False,True,
P39656,0.0,0.0,False,False,
P39687,0.0,0.0,False,False,
P39748,0.0,0.0,False,False,
P39880,0.0,0.0,False,False,
P40121,0.0,0.0,False,False,
P40123,0.0,0.0,False,False,
P40189,0.6538461538461539,0.6702127659574468,False,True,
P40222,0.0,0.0,False,False,
P40227,0.0,0.0,False,False,
P40261,0.9871794871794872,0.9893617021276596,False,True,
P40306,0.38461538461538464,0.3829787234042553,False,False,
P40337,0.15384615384615385,0.14893617021276595,False,False,
P40394,0.01282051282051282,0.010638297872340425,False,False,
P40424,0.8333333333333334,0.8191489361702128,False,True,
P40425,0.038461538461538464,0.031914893617021274,False,False,
P40429,0.0,0.0,False,False,
P40616,0.0,0.0,False,False,
P40692,0.9871794871794872,0.9680851063829787,False,True,
P40763,0.0,0.0,False,False,
P40818,0.0,0.0,False,False,
P40855,0.0,0.0,False,False,
P40925,0.0,0.0,False,False,
P40926,0.0,0.0,False,False,
P40937,0.0,0.0,False,False,
P40938,0.0,0.0,False,False,
P40939,0.0,0.0,False,False,
P41091,0.0,0.0,False,False,
P41134,0.01282051282051282,0.010638297872340425,False,False,
P41162,0.9871794871794872,0.9893617021276596,False,True,
P41180,0.6794871794871795,0.6808510638297872,False,False,
P41208,0.0,0.0,False,False,
P41212,0.5769230769230769,0.574468085106383,False,False,
P41214,0.0,0.0,False,False,
P41223,0.0,0.0,False,False,
P41226,0.9358974358974359,0.9468085106382979,False,True,
P41227,0.0,0.0,False,False,
P41229,0.02564102564102564,0.02127659574468085,False,False,
P41236,0.23076923076923078,0.2553191489361702,False,False,
P41240,0.0,0.0,False,False,
P41250,0.0,0.0,False,False,
P41252,0.0,0.0,False,False,
P41440,0.9871794871794872,0.9893617021276596,False,True,
P41567,0.0,0.0,False,False,
P41743,0.0,0.0,False,False,
P42025,0.02564102564102564,0.031914893617021274,False,False,
P42126,0.0,0.0,False,False,
P42166,0.0,0.0,False,False,
P42167,0.0,0.0,False,False,
P42224,0.0,0.0,False,False,
P42226,0.0,0.0,False,False,
P42285,0.0,0.0,False,False,
P42330,0.038461538461538464,0.06382978723404255,True,False,[504]
P42336,0.0,0.010638297872340425,False,False,
P42338,0.0,0.010638297872340425,False,False,
P42345,0.0,0.0,False,False,
P42356,0.0,0.0,False,False,
P42357,0.9615384615384616,0.9574468085106383,False,True,
P42566,0.0,0.0,False,False,
P42574,0.0,0.0,False,False,
P42575,0.0,0.0,False,False,
P42677,0.0,0.0,False,False,
P42680,0.0641025641025641,0.05319148936170213,False,False,
P42684,0.02564102564102564,0.02127659574468085,False,False,
P42685,0.5897435897435898,0.574468085106383,False,True,
P42694,0.0,0.0,False,False,
P42695,0.01282051282051282,0.02127659574468085,False,False,
P42696,0.0,0.0,False,False,
P42704,0.0,0.0,False,False,
P42765,0.0641025641025641,0.05319148936170213,True,False,['544']
P42766,0.0,0.0,False,False,
P42772,0.1282051282051282,0.1276595744680851,False,False,
P42785,0.0,0.0,False,False,
P42858,0.02564102564102564,0.02127659574468085,False,False,
P42892,0.0,0.0,False,False,
P43003,0.9487179487179487,0.9468085106382979,False,True,
P43007,0.44871794871794873,0.44680851063829785,False,False,
P43034,0.0,0.0,False,False,
P43121,0.0,0.0,False,False,
P43155,0.02564102564102564,0.02127659574468085,False,False,
P43235,1.0,0.9893617021276596,False,True,
P43243,0.0,0.0,False,False,
P43246,0.0,0.0,False,False,
P43250,0.01282051282051282,0.02127659574468085,False,False,
P43304,0.0,0.0,False,False,
P43307,0.01282051282051282,0.010638297872340425,False,False,
P43353,0.01282051282051282,0.010638297872340425,False,False,
P43357,0.38461538461538464,0.40425531914893614,False,False,
P43358,0.5769230769230769,0.5638297872340425,False,False,
P43378,0.0,0.0,False,False,
P43405,0.0,0.010638297872340425,False,False,
P43487,0.0,0.0,False,False,
P43490,0.0,0.0,False,False,
P43652,0.8589743589743589,0.8404255319148937,False,True,
P43686,0.0,0.0,False,False,
P43694,0.8846153846153846,0.8829787234042553,False,True,
P43897,0.0,0.0,False,False,
P45452,0.9871794871794872,0.9893617021276596,False,True,
P45877,0.01282051282051282,0.010638297872340425,False,False,
P45880,0.0,0.0,False,False,
P45954,0.0,0.0,False,False,
P45973,0.0,0.0,False,False,
P45974,0.0,0.0,False,False,
P45983,0.0641025641025641,0.05319148936170213,False,False,
P45984,0.0,0.0,False,False,
P45985,0.0,0.0,False,False,
P46013,0.0,0.0,False,False,
P46019,0.01282051282051282,0.010638297872340425,False,False,
P46020,0.01282051282051282,0.010638297872340425,False,False,
P46060,0.0,0.0,False,False,
P46063,0.0,0.0,False,False,
P46087,0.0,0.0,False,False,
P46100,0.0,0.0,False,False,
P46108,0.0,0.0,False,False,
P46109,0.0,0.0,False,False,
P46199,0.0,0.0,False,False,
P46379,0.0,0.0,False,False,
P46459,0.0,0.0,False,False,
P46527,0.6794871794871795,0.6914893617021277,False,False,
P46531,0.01282051282051282,0.02127659574468085,False,False,
P46734,0.0,0.0,False,False,
P46736,0.0,0.0,False,False,
P46776,0.0,0.0,False,False,
P46777,0.0,0.0,False,False,
P46778,0.0,0.0,False,False,
P46779,0.0,0.0,False,False,
P46781,0.0,0.0,False,False,
P46782,0.0,0.0,False,False,
P46783,0.0,0.0,False,False,
P46821,0.01282051282051282,0.010638297872340425,False,False,
P46926,0.0,0.0,False,False,
P46934,0.01282051282051282,0.02127659574468085,False,False,
P46937,0.0,0.0,False,False,
P46939,0.0,0.0,False,False,
P46940,0.0,0.0,False,False,
P46976,0.0,0.0,False,False,
P46977,0.0,0.0,False,False,
P47224,0.10256410256410256,0.10638297872340426,False,False,
P47712,0.0,0.0,False,False,
P47736,0.4358974358974359,0.44680851063829785,False,False,
P47755,0.0,0.0,False,False,
P47756,0.0,0.0,False,False,
P47813,0.0,0.0,False,False,
P47895,0.0,0.0,False,False,
P47897,0.0,0.0,False,False,
P47914,0.0,0.0,False,False,
P47974,0.9487179487179487,0.9468085106382979,False,True,
P47985,0.0,0.0,False,False,
P47989,0.07692307692307693,0.07446808510638298,False,False,
P48029,0.9871794871794872,0.9787234042553191,False,True,
P48047,0.0,0.0,False,False,
P48059,0.0,0.0,False,False,
P48147,0.0,0.0,False,False,
P48163,0.0,0.0,False,False,
P48200,0.0,0.0,False,False,
P48357,0.01282051282051282,0.010638297872340425,False,False,
P48380,0.02564102564102564,0.02127659574468085,False,False,
P48382,0.0641025641025641,0.07446808510638298,False,False,
P48426,0.0,0.0,False,False,
P48444,0.0,0.0,False,False,
P48449,0.0,0.0,False,False,
P48454,0.05128205128205128,0.0425531914893617,False,False,
P48506,0.0,0.0,False,False,
P48507,0.0,0.0,False,False,
P48509,0.0641025641025641,0.05319148936170213,False,False,
P48553,0.0,0.0,False,False,
P48556,0.0,0.0,False,False,
P48634,0.0,0.0,False,False,
P48637,0.0,0.0,False,False,
P48643,0.0,0.0,False,False,
P48645,0.24358974358974358,0.24468085106382978,False,False,
P48651,0.01282051282051282,0.031914893617021274,False,False,
P48681,0.11538461538461539,0.13829787234042554,False,False,
P48723,0.0,0.0,False,False,
P48729,0.0,0.0,False,False,
P48730,0.0,0.0,False,False,
P48735,0.0,0.0,False,False,
P48739,0.0,0.0,False,False,
P48788,0.9871794871794872,0.9893617021276596,False,True,
P48960,0.0,0.0,False,False,
P49005,0.0,0.0,False,False,
P49006,0.0,0.0,False,False,
P49023,0.01282051282051282,0.010638297872340425,False,False,
P49069,0.4358974358974359,0.46808510638297873,False,False,
P49116,0.02564102564102564,0.031914893617021274,False,False,
P49137,0.0,0.0,False,False,
P49184,0.9743589743589743,0.9787234042553191,False,True,
P49189,0.0,0.0,False,False,
P49207,0.0,0.010638297872340425,False,False,
P49247,0.0,0.0,False,False,
P49257,0.0,0.0,False,False,
P49281,0.11538461538461539,0.10638297872340426,False,False,
P49321,0.0,0.0,False,False,
P49327,0.0,0.0,False,False,
P49354,0.0,0.0,False,False,
P49356,0.0,0.0,False,False,
P49366,0.0,0.0,True,False,['499']
P49368,0.0,0.0,False,False,
P49406,0.0,0.0,False,False,
P49407,0.0,0.0,False,False,
P49411,0.0,0.0,False,False,
P49419,0.0,0.0,False,False,
P49427,0.07692307692307693,0.06382978723404255,False,False,
P49441,0.01282051282051282,0.010638297872340425,False,False,
P49447,0.2564102564102564,0.24468085106382978,False,True,
P49450,0.9871794871794872,0.9893617021276596,False,True,
P49454,0.0,0.0,False,False,
P49458,0.0,0.0,False,False,
P49459,0.01282051282051282,0.010638297872340425,False,False,
P49585,0.0,0.0,False,False,[569]
P49588,0.0,0.0,False,False,
P49589,0.0,0.0,False,False,
P49590,0.0,0.0,False,False,
P49591,0.0,0.0,False,False,
