O94759,P61024,P09622,Q02880,Q5QJE6,Q99707,P11388,Q14457,Q8NI08,P49585,P25440,Q99720,Q8IVH4,P00918,O75348,Q9NS86,Q93050,P21281,O14939,Q9UI12,P49354,P10636,Q14978,Q13472,P00846,P27816,Q9Y4U1,P38606,P11137,Q16864,Q9Y5K8,Q9UBK8,P04818,P19793,O60885,P04040,P36543,P11387,O00764,P22033,Q9GZU1,Q15904,P21397,P61421,Q16850,O95985,Q15119,P27338,Q02218,Q15118,P26358,Q9H4B7,P52209,P53609,P51649,P21283,P49366,Q13488,Q8TD43,P36957,O00264,Cell_viability%_(cck8Drug-blk)/(control-blk)*100
0.006377455092757787,-0.012644208901116703,0.007354269320803736,-0.002049999287773469,-0.010543335095061496,-0.0005126029634433522,0.0013742020002709436,-0.004536653223141296,-0.01022708419068872,-0.0015765554701953036,-0.003712545349671547,0.0028839854141218843,0.008840745064665319,-0.01314368245162351,-0.008522076928008621,-0.001647008949656164,0.002640772034594408,0.005597613609808244,-0.010176328713035986,0.004899305664639746,-0.030875659660809882,-0.02187861523863193,-0.009822017285918538,0.024509813524575232,-0.015025711751255064,-0.005415502338601156,0.007519698950764673,-0.004168913089821146,0.03314506037987368,-0.029778529458720716,-0.012022786458707867,0.0,-0.023796613077639462,0.0032033594852343833,-0.005638007555151817,-0.0037666361389283413,-0.01000882479890155,-0.0004196375109620728,-0.0004615663752841726,-0.012853615070160892,0.0465064924296841,-0.020399570333363464,0.00175464784027747,0.0014629601164411054,-0.013956964338753469,-0.01010547802293202,-0.006013047826146843,0.005168556765934381,0.005265289702020721,-0.002279332606193647,-0.01372304017533477,0.058040397175827395,-0.006373018822999766,0.011691580528723499,0.0006308908953104853,-0.02199265891066434,0.01203068151142306,-0.007973584508620221,0.006203933743979199,0.0009504380184650014,0.0009849371512683672,0.048137644702524456
0.0006582268765049291,-0.005854390320769456,0.0024622450246977656,-0.0023476495848850335,-0.0033735742486443922,0.0005036311929624293,-0.0015321571298860998,0.0011793797369512925,-0.002422781887368871,-0.0009246419372834723,0.0,0.0019558172894102253,-0.012391488355780324,-0.0009680280494473643,-0.0029332121115103744,0.01739157151357154,-0.0009810365218195065,0.000496480740087783,-0.0007582161250242372,-0.0045326582701362165,0.004500962147407898,-0.01960141467304119,0.0013328586592563404,0.0024036312111930186,-0.0042899294651685665,-0.001017272943912763,0.0004884669255792751,-0.0002268909356625402,-0.005387319325522043,-0.007803268792289461,-0.009576361854854127,-0.016325404655081213,-0.0008648306585088536,-0.002813964049244062,-0.0005533420565699183,-0.0011808622639547727,-0.008638846159174379,-0.00472678770380447,-0.0013123421218415787,0.003236220245460928,-0.021697502877481404,-0.002948598232787024,0.0020371741973320605,0.002967985038607148,0.001585549757396401,-0.00249100123753604,0.007615269676912465,-0.0004328755801585319,0.0010583652671574924,-0.006694882406221584,-0.002666520964606437,-0.014599391976678915,0.0011466663276358856,0.0071032604964283855,-0.001529050999432373,0.001976041814456273,-0.0019977728798322558,-0.009631262586085808,-0.0055341297093163145,-0.0008209657661471261,0.0009849371512683672,-0.1331086898761333
0.0006582268765049291,-0.008699094347450614,0.006141666985666499,-0.0032614562176116954,-0.0003452203431079762,0.0009985354056784575,0.0028158587700677705,-0.009162176804804996,-0.013266693153963451,0.0019349789971532592,-0.008196364489659104,-0.004650014029191759,0.0006560945425880134,-0.002429331528327071,-9.113481505699076e-05,0.01370192387503291,-0.0013581438709923555,0.0014614224611182336,-0.012592087084951235,-0.0033286157901981465,-0.006700465295737892,-0.01771787349009081,0.002413649969620944,0.009908360159788783,-0.010288192694649945,-0.0014100773145724645,-0.018084834523395737,-0.0013939125334674846,0.009794596612265442,-0.0156749324633863,-0.009969491049353428,-0.016782643559525967,-0.014643825083945555,-0.005503294875048099,-0.009695306556357483,-0.0036133631730598304,-0.015899372927947044,-0.01575058199689041,0.00507612320087564,0.00036550356311800973,-0.015212530259007657,0.006907467391945398,-0.006958525339404243,0.006378634604459215,-0.0036964472595168523,-0.00832250617767453,0.013777851183053701,-0.004667863340657508,0.001511886886464932,-0.006017022513853445,-0.006165243479571126,-0.009842191044579809,-0.0007766080777820499,0.012430941094285415,0.005930604409283111,-0.0036165350530387853,0.006646841258079974,0.000993044929985402,-0.0021699216555713195,-0.0020180737232519744,0.0023266750576139976,0.07645954473666391
-0.017949442931863634,-0.012863396884217245,0.008509871393373373,-0.006000246196177314,-0.001771483333892083,-0.004378594114666941,-0.005644791510458036,-0.0022845192897446524,-0.00267186964809103,-0.003580465025306879,-0.005193304008983514,-0.0034761082644290766,-0.012101670301227153,-0.009791430575521887,-0.00013680575242543388,0.014688796219716594,0.004543897666882382,0.0009836731487822712,-0.01914865825970508,-0.003035634442428785,-0.01611908259053259,0.005789026083456405,-0.02020077054327974,0.01662200849903938,-0.008250176287748968,-0.0011475112990708535,0.0036319176748214567,-0.0004561211973693408,0.01070529025184896,-0.023574604708889283,-0.02021220766965088,-0.01786847605742195,-0.0048102814539903605,0.010746761367931216,-0.005861640255709554,-0.002958778905647275,-0.01450624791396172,-0.0034174308015378877,-0.0017969123768654797,0.000963978139177404,-0.041707379242457356,-0.0028543126982053697,0.00420300678361131,0.0006754514832269277,-0.0008785178646724562,-0.013054358322362552,0.015374610484072956,-0.003303592262501414,0.0012408085932242,0.0023114477899846574,0.0008723897943272901,-0.007858396482718055,-0.001579904999094954,0.02486139403898984,0.006947983838512206,-0.0023246416455337316,0.004870881312773779,-0.0003284543862922676,-0.003225893679220706,-0.003092272512169219,0.0008465259367526182,-0.1571941738819072
-0.0033556567172672775,-0.003790944384666727,0.0013559162197125598,-0.00440091410112313,0.00141966810373991,-0.0023813576051592033,-0.0009320565465126325,0.006031546527984068,-0.0013894867234604414,-4.773141071358828e-05,-0.001795222593343089,0.002578057027688285,-0.007923609875903487,-0.012639683095947991,-0.004397744615609532,0.016261081002978427,-0.0050040751312339345,-0.0005065451371214961,-0.035924437360531254,0.0037821249904111892,0.005835641534975757,-0.004618105403585599,-0.009474983868851183,0.013433122639731263,-0.00035866703980869417,-0.0007590614784436399,-0.00028271221447493213,-0.0021211580609469586,0.0023696598919329664,0.0020270927687632626,-0.009446425652866285,-0.006248892442690017,0.00023699222159907193,1.0419513023734119e-05,0.0014250077356190273,-0.001791816232648828,-0.013532937269079892,-0.0014276673954122115,-0.00018364224039520664,0.004410484570174837,-0.0713145829662925,-0.003909139286454067,0.004462655478439935,0.0036881482331315467,0.004584734066258429,-0.00747205390911307,0.008186115126975415,-0.0007619870374464849,0.003747552551191791,0.0019560524068075224,-0.0010781037150459848,2.7024681519407688e-05,0.000921715999722798,0.01692651377987459,0.006443984482836745,-0.00035891485523342016,-0.0038665275215480537,0.008230858972832829,-0.009479775852714149,-0.0008209657661471261,0.0005675922166831866,-0.1450808119673824
0.013059337474749076,0.005533374703782238,0.004034023613100951,-0.006345888412967041,-0.005387170951180224,-0.0018350505947670628,-0.003290002948328535,0.001068181269229693,-0.006372370119220459,0.0005208395465686951,-0.010618207043342709,-0.0019843136676990164,-0.020039335630524263,-0.010399991984223289,-0.005272639309943077,0.011178629907835696,0.0005960605885059864,0.0012237262675672666,-0.02407446230999501,0.0018947700550016346,-0.0051978539652150595,-0.00175607699595251,0.0012352268580619699,0.024097941057721773,-0.007940115135607134,0.0013326560104517913,0.0009196073293323144,-0.0036412009068776128,0.0201396902950314,-0.02035399410728343,-0.014861310385250534,-0.0017747860222736066,-0.00619918247392862,0.009339055020334509,-0.007476487105302274,-0.003972572700260257,-0.016343153152447165,-0.0026329838149225823,0.0026154456000514153,0.001317030712200523,-0.025375599545005664,-0.0022958691499837445,-0.0021799600367583033,0.0022267257720133275,-0.001077445630703253,-0.012847971473540134,0.015374610484072956,-0.006102760913375957,0.0009974083548845976,0.0008331425554227726,0.0019525422660813356,-0.012514052808265,-0.003341450334363436,0.017948333302932426,0.004514779110982082,-0.0038208486597390307,0.003193891727508261,0.0013752447760128816,-0.0019458909623239744,-0.0018433960570692343,-0.0014796184539525258,-0.19118097496273703
0.01100690610727619,-0.013363169303246263,0.0033478329101322463,-0.006695960993403786,0.0043462950911352695,0.001725501510951872,-0.003594946920961461,0.004976645277823141,-0.02054369939261459,-0.0015257470263249715,-0.009491993950457692,-0.0015044048971556542,-0.0013010047915866425,-0.012308670480882572,-0.006177634132591412,0.01194539769908469,-0.003054245322032346,-0.0005065451371214961,0.0,0.004234556725415271,-0.002595429023913346,0.0028829060022503893,0.01205992940298991,0.01671151378351888,0.0,-0.001017272943912763,0.0,-0.002617638801034773,-0.009844114446906404,-0.013593610140112145,-0.015336970697091406,0.0,0.0,0.0,-0.007240053294627454,-0.0040242177266980065,-0.0033738210871640316,-0.006467263879637666,-0.0012165415640810276,0.0004862466554557152,-0.02225448893145495,-0.0008601809489338361,-0.004635683764294431,-0.005274081839704331,0.00019137836891991832,-0.014190084919694685,0.0156841207586553,-0.0031828491701637695,0.0018096523506322983,0.012467956902111924,0.0025720819553925675,0.0,-0.004309327990096374,0.015650207643802344,0.010243908561085379,-0.004026676872456959,0.009725209257766577,0.004768858738822724,-0.010721649903980402,-0.0013268779577938442,-0.0008770579895892829,0.09325254145962232
0.010668238053572978,0.004058889916041481,0.005985667607633245,-0.004336362592258435,0.0018233254623635205,-0.0005126029634433522,-0.003290002948328535,0.005010001903939754,-0.005769983751008952,-0.0031458139452678604,-0.014550060234878339,-0.0019843136676990164,-0.008209472542473326,-0.006262228003190178,-0.00022835479321824394,0.008133252382645588,-0.0004862466554556587,0.0014614224611182336,-0.015701232712725187,0.0009003897590528858,-0.007056981358236205,0.001992815302803551,0.00913174683811133,0.015262431926704451,-0.0012951652265787456,-0.0003765032298608471,0.0061528396746899925,-0.0050919444122529455,0.009011606838112132,-0.017919401831265017,-0.013035364109501206,-0.011645638555798058,-0.008220751142159264,0.017311622392526684,-0.004332589256277212,-0.005188830875372646,-0.013332375825842402,-0.005756353660385931,0.005898021867830109,-0.0036654436436761965,-0.01414311598424132,-0.004204061311882277,0.00029995451542906234,0.0006754514832269277,-0.0013788411087879517,-0.009192478470672274,0.017183707189288584,-0.0023520651134189305,0.0004410635249181133,0.0013852839249584423,0.002838553623583777,-0.0068536749563925595,0.00011710008925404746,0.011691580528723499,0.006781024370627703,-0.002519463107646872,0.00024033159456302583,0.008589850359899905,-0.006353123656240063,-0.0042152751901597015,0.0008465259367526182,-0.39800899357750863
0.0004950679276787254,-0.006236166441306809,0.0035211660948849467,-0.0028311785083924793,8.551132233083438e-05,0.0009985354056784575,-0.0021463067907331775,0.006079885395234811,0.010619623851443766,0.0010314165377810587,-0.004628930679301589,0.0003358451370553193,-0.012529678433946003,-0.018339289254100645,-0.0028315892789555195,0.01804984988362356,0.00012030040433416181,-0.0010235621058428488,-0.0023211799136060893,-0.0007957116919870982,0.006607893193247683,-0.00609141499981288,-0.012006627573283114,0.01152403079735461,-0.0032035302382617315,0.0016838287193676157,0.006493271640741013,-0.0016339656522524784,0.009682149843520537,-0.01960176816332608,-0.008933228859751535,-0.0033671128821976034,0.003134211369300459,0.0016382472839722088,-0.0016935841314753277,-0.004076063084257827,-0.013034708034826781,-0.002326144390705193,0.001252045960654713,0.0031270186900501044,-0.018571677954218435,-0.0037143178243409145,0.00787290282635248,0.0022267257720133275,0.0032546310651538905,-0.007516509074798858,0.004139270663687754,-0.00010746733220008262,0.0016015197996765275,-0.0008236607343097379,-0.0013437194368264016,-0.016823733607509824,5.8639716181985934e-05,0.014541545078499236,0.00903363394976278,-0.0012773349711897792,-0.0038665275215480537,0.006926937168535813,-0.006408192730522724,-0.0018433960570692343,-0.00043470128466288583,0.07784559209832947
0.0,-0.02659127814659828,-0.005056251720118267,0.0003807328045507321,0.00520798409283561,-0.016673318712079162,0.004947830578899347,0.0,-0.026793343831890182,-0.012786606154973793,-0.004628930679301589,-0.014063190226072551,0.0,0.0,-0.027784840988727678,-0.013130209544098754,0.00186357057536134,-0.0010235621058428488,-0.008610379170859593,-0.0018931566690865887,-0.015085482002680471,-0.00433243780179407,0.007655938410353746,0.015951359891669074,-0.004870328242350278,-0.014511931984985866,-0.012312095375601807,-0.012850341209318009,0.0954406526394675,0.0,0.009949275735421526,0.016676596323461607,-0.055043231942920545,0.0,-0.0011177153862518372,-0.0018870596191322409,0.014059524026739871,0.007364243579559668,-0.029660674738295208,-0.008544636356450534,0.0,-0.006362268678878084,0.02859293499175362,0.002723206512101124,-0.005749851926444017,0.01397829349743984,-0.026375199638251027,0.010765246774405723,-0.0015054355385920961,0.001576748135479311,-0.007201054608983377,0.09375144566775143,-0.01456002180681501,0.0,-0.022668480650301106,-0.029604060413287378,0.0014124744680803355,0.06477744718543295,0.0,0.003599285073678267,-0.002412018239739754,-0.43022021253960147
-0.0015399631657381496,-0.007821725616069088,0.004034023613100951,-0.002648836443167549,0.0025351462543573245,-0.0007722516582719965,0.001228993373002507,0.0016731752630938213,-0.009963966850376592,0.004228944545522158,-0.0019641933961721484,0.0048399836334474715,-0.011075171005891976,-0.0006415218602357228,-0.0035510240970381577,0.01547224500713708,-0.0033244805481237576,-0.0034321071667933562,-0.0018696517666862528,0.0010266074008831749,0.0068608551757628556,-0.0036309607352274114,-0.009376656519075727,0.014963833115147047,0.0016614108909346612,0.00012417804418967808,-0.003573980339140623,-0.0009206880167032986,0.00318877501847099,-0.012221982932814632,-0.011183213717726239,-0.008374574130693825,0.0032841943398966246,-0.004258877817479963,-0.0034942180758983764,-0.0005382136631403809,-0.015899372927947044,-0.002326144390705193,0.00036363587554792454,0.004305634520227263,-0.04820739146782921,-0.00042667237820100194,0.007409850717901652,0.0032103989207955845,0.014223332669248082,-0.006411040929755813,0.006192092393000312,0.0014630920395861625,0.0028538799978301563,-0.0031280234979232787,-0.002901636082669478,-0.008448227398109541,0.0012024154625537022,0.01754400056492376,0.008408177879008829,-0.0020348928526229874,-0.0025193787234553144,0.006053889870598654,-0.004534886043179371,-0.0006545780408165321,0.00258639646505953,-0.05477173620679717
